Country,State,Table Number,effective date,expiration date,key1,key2,key3,key4,Factor
USA,SD,85.(LC),8/1/2020,1/1/2999,911,Building,,3,0.237
USA,SD,85.(LC),8/1/2020,1/1/2999,911,Contents,,3,0.297
USA,SD,85.(LC),8/1/2020,1/1/2999,911,Building,,4,0.192
USA,SD,85.(LC),8/1/2020,1/1/2999,911,Contents,,4,0.263
USA,SD,85.(LC),8/1/2020,1/1/2999,911,Building,,5 or 6,0.177
USA,SD,85.(LC),8/1/2020,1/1/2999,911,Contents,,5 or 6,0.245
USA,SD,85.(LC),8/1/2020,1/1/2999,912,Building,,1,0.391
USA,SD,85.(LC),8/1/2020,1/1/2999,912,Contents,,1,0.483
USA,SD,85.(LC),8/1/2020,1/1/2999,912,Building,,2,0.351
USA,SD,85.(LC),8/1/2020,1/1/2999,912,Contents,,2,0.434
USA,SD,85.(LC),8/1/2020,1/1/2999,912,Building,,3,0.314
USA,SD,85.(LC),8/1/2020,1/1/2999,912,Contents,,3,0.41
USA,SD,85.(LC),8/1/2020,1/1/2999,912,Building,,4,0.254
USA,SD,85.(LC),8/1/2020,1/1/2999,912,Contents,,4,0.362
USA,SD,85.(LC),8/1/2020,1/1/2999,912,Building,,5 or 6,0.235
USA,SD,85.(LC),8/1/2020,1/1/2999,912,Contents,,5 or 6,0.337
USA,SD,85.(LC),8/1/2020,1/1/2999,913,Building,,1,0.257
USA,SD,85.(LC),8/1/2020,1/1/2999,913,Contents,,1,0.302
USA,SD,85.(LC),8/1/2020,1/1/2999,913,Building,,2,0.232
USA,SD,85.(LC),8/1/2020,1/1/2999,913,Contents,,2,0.273
USA,SD,85.(LC),8/1/2020,1/1/2999,913,Building,,3,0.205
USA,SD,85.(LC),8/1/2020,1/1/2999,913,Contents,,3,0.255
USA,SD,85.(LC),8/1/2020,1/1/2999,913,Building,,4,0.167
USA,SD,85.(LC),8/1/2020,1/1/2999,913,Contents,,4,0.227
USA,SD,85.(LC),8/1/2020,1/1/2999,913,Building,,5 or 6,0.154
USA,SD,85.(LC),8/1/2020,1/1/2999,913,Contents,,5 or 6,0.21
USA,SD,85.(LC),8/1/2020,1/1/2999,921,Building,,1,0.154
USA,SD,85.(LC),8/1/2020,1/1/2999,921,Contents,,1,0.183
USA,SD,85.(LC),8/1/2020,1/1/2999,921,Building,,2,0.14
USA,SD,85.(LC),8/1/2020,1/1/2999,921,Contents,,2,0.166
USA,SD,85.(LC),8/1/2020,1/1/2999,921,Building,,3,0.125
USA,SD,85.(LC),8/1/2020,1/1/2999,921,Contents,,3,0.155
USA,SD,85.(LC),8/1/2020,1/1/2999,921,Building,,4,0.1
USA,SD,85.(LC),8/1/2020,1/1/2999,921,Contents,,4,0.137
USA,SD,85.(LC),8/1/2020,1/1/2999,921,Building,,5 or 6,0.094
USA,SD,85.(LC),8/1/2020,1/1/2999,921,Contents,,5 or 6,0.129
USA,SD,85.(LC),8/1/2020,1/1/2999,922,Building,,1,0.17
USA,SD,85.(LC),8/1/2020,1/1/2999,922,Contents,,1,0.208
USA,SD,85.(LC),8/1/2020,1/1/2999,922,Building,,2,0.154
USA,SD,85.(LC),8/1/2020,1/1/2999,922,Contents,,2,0.187
USA,SD,85.(LC),8/1/2020,1/1/2999,922,Building,,3,0.137
USA,SD,85.(LC),8/1/2020,1/1/2999,922,Contents,,3,0.177
USA,SD,85.(LC),8/1/2020,1/1/2999,922,Building,,4,0.11
USA,SD,85.(LC),8/1/2020,1/1/2999,922,Contents,,4,0.156
USA,SD,85.(LC),8/1/2020,1/1/2999,922,Building,,5 or 6,0.103
USA,SD,85.(LC),8/1/2020,1/1/2999,922,Contents,,5 or 6,0.146
USA,SD,85.(LC),8/1/2020,1/1/2999,923,Building,,1,0.113
USA,SD,85.(LC),8/1/2020,1/1/2999,923,Contents,,1,0.121
USA,SD,85.(LC),8/1/2020,1/1/2999,923,Building,,2,0.103
USA,SD,85.(LC),8/1/2020,1/1/2999,923,Contents,,2,0.109
USA,SD,85.(LC),8/1/2020,1/1/2999,923,Building,,3,0.092
USA,SD,85.(LC),8/1/2020,1/1/2999,923,Contents,,3,0.105
USA,SD,85.(LC),8/1/2020,1/1/2999,923,Building,,4,0.073
USA,SD,85.(LC),8/1/2020,1/1/2999,923,Contents,,4,0.092
USA,SD,85.(LC),8/1/2020,1/1/2999,923,Building,,5 or 6,0.067
USA,SD,85.(LC),8/1/2020,1/1/2999,923,Contents,,5 or 6,0.084
USA,SD,85.(LC),8/1/2020,1/1/2999,931,Building,,1,0.098
USA,SD,85.(LC),8/1/2020,1/1/2999,931,Contents,,1,0.113
USA,SD,85.(LC),8/1/2020,1/1/2999,931,Building,,2,0.087
USA,SD,85.(LC),8/1/2020,1/1/2999,931,Contents,,2,0.103
USA,SD,85.(LC),8/1/2020,1/1/2999,931,Building,,3,0.079
USA,SD,85.(LC),8/1/2020,1/1/2999,931,Contents,,3,0.098
USA,SD,85.(LC),8/1/2020,1/1/2999,931,Building,,4,0.064
USA,SD,85.(LC),8/1/2020,1/1/2999,931,Contents,,4,0.085
USA,SD,85.(LC),8/1/2020,1/1/2999,931,Building,,5 or 6,0.058
USA,SD,85.(LC),8/1/2020,1/1/2999,931,Contents,,5 or 6,0.079
USA,SD,85.(LC),8/1/2020,1/1/2999,932,Building,,1,0.137
USA,SD,85.(LC),8/1/2020,1/1/2999,932,Contents,,1,0.168
USA,SD,85.(LC),8/1/2020,1/1/2999,932,Building,,2,0.124
USA,SD,85.(LC),8/1/2020,1/1/2999,932,Contents,,2,0.151
USA,SD,85.(LC),8/1/2020,1/1/2999,932,Building,,3,0.108
USA,SD,85.(LC),8/1/2020,1/1/2999,932,Contents,,3,0.144
USA,SD,85.(LC),8/1/2020,1/1/2999,932,Building,,4,0.09
USA,SD,85.(LC),8/1/2020,1/1/2999,932,Contents,,4,0.126
USA,SD,85.(LC),8/1/2020,1/1/2999,932,Building,,5 or 6,0.083
USA,SD,85.(LC),8/1/2020,1/1/2999,932,Contents,,5 or 6,0.119
USA,SD,85.(LC),8/1/2020,1/1/2999,933,Building,,1,0.119
USA,SD,85.(LC),8/1/2020,1/1/2999,933,Contents,,1,0.149
USA,SD,85.(LC),8/1/2020,1/1/2999,933,Building,,2,0.105
USA,SD,85.(LC),8/1/2020,1/1/2999,933,Contents,,2,0.133
USA,SD,85.(LC),8/1/2020,1/1/2999,933,Building,,3,0.093
USA,SD,85.(LC),8/1/2020,1/1/2999,933,Contents,,3,0.126
USA,SD,85.(LC),8/1/2020,1/1/2999,933,Building,,4,0.075
USA,SD,85.(LC),8/1/2020,1/1/2999,933,Contents,,4,0.108
USA,SD,85.(LC),8/1/2020,1/1/2999,933,Building,,5 or 6,0.071
USA,SD,85.(LC),8/1/2020,1/1/2999,933,Contents,,5 or 6,0.103
USA,SD,85.(LC),8/1/2020,1/1/2999,934,Building,,1,0.151
USA,SD,85.(LC),8/1/2020,1/1/2999,934,Contents,,1,0.18
USA,SD,85.(LC),8/1/2020,1/1/2999,934,Building,,2,0.136
USA,SD,85.(LC),8/1/2020,1/1/2999,934,Contents,,2,0.163
USA,SD,85.(LC),8/1/2020,1/1/2999,934,Building,,3,0.122
USA,SD,85.(LC),8/1/2020,1/1/2999,934,Contents,,3,0.151
USA,SD,85.(LC),8/1/2020,1/1/2999,934,Building,,4,0.099
USA,SD,85.(LC),8/1/2020,1/1/2999,934,Contents,,4,0.135
USA,SD,85.(LC),8/1/2020,1/1/2999,934,Building,,5 or 6,0.093
USA,SD,85.(LC),8/1/2020,1/1/2999,934,Contents,,5 or 6,0.126
USA,SD,85.(LC),8/1/2020,1/1/2999,940,Building,,1,0.074
USA,SD,85.(LC),8/1/2020,1/1/2999,940,Contents,,1,0.093
USA,SD,85.(LC),8/1/2020,1/1/2999,940,Building,,2,0.067
USA,SD,85.(LC),8/1/2020,1/1/2999,940,Contents,,2,0.083
USA,SD,85.(LC),8/1/2020,1/1/2999,940,Building,,3,0.059
USA,SD,85.(LC),8/1/2020,1/1/2999,940,Contents,,3,0.079
USA,SD,85.(LC),8/1/2020,1/1/2999,940,Building,,4,0.049
USA,SD,85.(LC),8/1/2020,1/1/2999,940,Contents,,4,0.068
USA,SD,85.(LC),8/1/2020,1/1/2999,940,Building,,5 or 6,0.045
USA,SD,85.(LC),8/1/2020,1/1/2999,940,Contents,,5 or 6,0.064
USA,SD,85.(LC),8/1/2020,1/1/2999,951,Building,,1,0.301
USA,SD,85.(LC),8/1/2020,1/1/2999,951,Contents,,1,0.332
USA,SD,85.(LC),8/1/2020,1/1/2999,951,Building,,2,0.269
USA,SD,85.(LC),8/1/2020,1/1/2999,951,Contents,,2,0.3
USA,SD,85.(LC),8/1/2020,1/1/2999,951,Building,,3,0.24
USA,SD,85.(LC),8/1/2020,1/1/2999,951,Contents,,3,0.282
USA,SD,85.(LC),8/1/2020,1/1/2999,951,Building,,4,0.196
USA,SD,85.(LC),8/1/2020,1/1/2999,951,Contents,,4,0.249
USA,SD,85.(LC),8/1/2020,1/1/2999,951,Building,,5 or 6,0.18
USA,SD,85.(LC),8/1/2020,1/1/2999,951,Contents,,5 or 6,0.234
USA,SD,85.(LC),8/1/2020,1/1/2999,952,Building,,1,0.101
USA,SD,85.(LC),8/1/2020,1/1/2999,952,Contents,,1,0.145
USA,SD,85.(LC),8/1/2020,1/1/2999,952,Building,,2,0.091
USA,SD,85.(LC),8/1/2020,1/1/2999,952,Contents,,2,0.132
USA,SD,85.(LC),8/1/2020,1/1/2999,952,Building,,3,0.082
USA,SD,85.(LC),8/1/2020,1/1/2999,952,Contents,,3,0.124
USA,SD,85.(LC),8/1/2020,1/1/2999,952,Building,,4,0.066
USA,SD,85.(LC),8/1/2020,1/1/2999,952,Contents,,4,0.109
USA,SD,85.(LC),8/1/2020,1/1/2999,952,Building,,5 or 6,0.062
USA,SD,85.(LC),8/1/2020,1/1/2999,952,Contents,,5 or 6,0.101
USA,SD,85.(LC),8/1/2020,1/1/2999,1000,Building,,1,0.032
USA,SD,85.(LC),8/1/2020,1/1/2999,1000,Contents,,1,0.029
USA,SD,85.(LC),8/1/2020,1/1/2999,1000,Building,,2,0.029
USA,SD,85.(LC),8/1/2020,1/1/2999,1000,Contents,,2,0.023
USA,SD,85.(LC),8/1/2020,1/1/2999,1000,Building,,3,0.026
USA,SD,85.(LC),8/1/2020,1/1/2999,1000,Contents,,3,0.023
USA,SD,85.(LC),8/1/2020,1/1/2999,1000,Building,,4,0.019
USA,SD,85.(LC),8/1/2020,1/1/2999,1000,Contents,,4,0.02
USA,SD,85.(LC),8/1/2020,1/1/2999,1000,Building,,5 or 6,0.018
USA,SD,85.(LC),8/1/2020,1/1/2999,1000,Contents,,5 or 6,0.019
USA,SD,85.(LC),8/1/2020,1/1/2999,1051,Building,,1,0.019
USA,SD,85.(LC),8/1/2020,1/1/2999,1051,Contents,,1,0.026
USA,SD,85.(LC),8/1/2020,1/1/2999,1051,Building,,2,0.018
USA,SD,85.(LC),8/1/2020,1/1/2999,1051,Contents,,2,0.022
USA,SD,85.(LC),8/1/2020,1/1/2999,1051,Building,,3,0.015
USA,SD,85.(LC),8/1/2020,1/1/2999,1051,Contents,,3,0.02
USA,SD,85.(LC),8/1/2020,1/1/2999,1051,Building,,4,0.012
USA,SD,85.(LC),8/1/2020,1/1/2999,1051,Contents,,4,0.018
USA,SD,85.(LC),8/1/2020,1/1/2999,1051,Building,,5 or 6,0.011
USA,SD,85.(LC),8/1/2020,1/1/2999,1051,Contents,,5 or 6,0.018
USA,SD,85.(LC),8/1/2020,1/1/2999,1052,Building,,1,0.064
USA,SD,85.(LC),8/1/2020,1/1/2999,1052,Contents,,1,0.076
USA,SD,85.(LC),8/1/2020,1/1/2999,1052,Building,,2,0.06
USA,SD,85.(LC),8/1/2020,1/1/2999,1052,Contents,,2,0.068
USA,SD,85.(LC),8/1/2020,1/1/2999,1052,Building,,3,0.053
USA,SD,85.(LC),8/1/2020,1/1/2999,1052,Contents,,3,0.063
USA,SD,85.(LC),8/1/2020,1/1/2999,1052,Building,,4,0.042
USA,SD,85.(LC),8/1/2020,1/1/2999,1052,Contents,,4,0.056
USA,SD,85.(LC),8/1/2020,1/1/2999,1052,Building,,5 or 6,0.039
USA,SD,85.(LC),8/1/2020,1/1/2999,1052,Contents,,5 or 6,0.053
USA,SD,85.(LC),8/1/2020,1/1/2999,1070,Building,,1,0.032
USA,SD,85.(LC),8/1/2020,1/1/2999,1070,Contents,,1,0.036
USA,SD,85.(LC),8/1/2020,1/1/2999,1070,Building,,2,0.029
USA,SD,85.(LC),8/1/2020,1/1/2999,1070,Contents,,2,0.033
USA,SD,85.(LC),8/1/2020,1/1/2999,1070,Building,,3,0.023
USA,SD,85.(LC),8/1/2020,1/1/2999,1070,Contents,,3,0.032
USA,SD,85.(LC),8/1/2020,1/1/2999,1070,Building,,4,0.019
USA,SD,85.(LC),8/1/2020,1/1/2999,1070,Contents,,4,0.029
USA,SD,85.(LC),8/1/2020,1/1/2999,1070,Building,,5 or 6,0.018
USA,SD,85.(LC),8/1/2020,1/1/2999,1070,Contents,,5 or 6,0.026
USA,SD,85.(LC),8/1/2020,1/1/2999,1150,Building,,1,0.152
USA,SD,85.(LC),8/1/2020,1/1/2999,1150,Building,,2,0.137
USA,SD,85.(LC),8/1/2020,1/1/2999,1150,Building,,3,0.12
USA,SD,85.(LC),8/1/2020,1/1/2999,1150,Building,,4,0.098
USA,SD,85.(LC),8/1/2020,1/1/2999,1150,Building,,5 or 6,0.092
USA,SD,85.(LC),8/1/2020,1/1/2999,1211,Building,,1,0.211
USA,SD,85.(LC),8/1/2020,1/1/2999,1211,Contents,,1,0.248
USA,SD,85.(LC),8/1/2020,1/1/2999,1211,Building,,2,0.191
USA,SD,85.(LC),8/1/2020,1/1/2999,1211,Contents,,2,0.224
USA,SD,85.(LC),8/1/2020,1/1/2999,1211,Building,,3,0.168
USA,SD,85.(LC),8/1/2020,1/1/2999,1211,Contents,,3,0.211
USA,SD,85.(LC),8/1/2020,1/1/2999,1211,Building,,4,0.139
USA,SD,85.(LC),8/1/2020,1/1/2999,1211,Contents,,4,0.187
USA,SD,85.(LC),8/1/2020,1/1/2999,1211,Building,,5 or 6,0.127
USA,SD,85.(LC),8/1/2020,1/1/2999,1211,Contents,,5 or 6,0.173
USA,SD,85.(LC),8/1/2020,1/1/2999,1212,Building,,1,0.167
USA,SD,85.(LC),8/1/2020,1/1/2999,1212,Contents,,1,0.205
USA,SD,85.(LC),8/1/2020,1/1/2999,1212,Building,,2,0.151
USA,SD,85.(LC),8/1/2020,1/1/2999,1212,Contents,,2,0.185
USA,SD,85.(LC),8/1/2020,1/1/2999,1212,Building,,3,0.135
USA,SD,85.(LC),8/1/2020,1/1/2999,1212,Contents,,3,0.173
USA,SD,85.(LC),8/1/2020,1/1/2999,1212,Building,,4,0.107
USA,SD,85.(LC),8/1/2020,1/1/2999,1212,Contents,,4,0.153
USA,SD,85.(LC),8/1/2020,1/1/2999,1212,Building,,5 or 6,0.102
USA,SD,85.(LC),8/1/2020,1/1/2999,1212,Contents,,5 or 6,0.143
USA,SD,85.(LC),8/1/2020,1/1/2999,1213,Building,,1,0.147
USA,SD,85.(LC),8/1/2020,1/1/2999,1213,Contents,,1,0.196
USA,SD,85.(LC),8/1/2020,1/1/2999,1213,Building,,2,0.134
USA,SD,85.(LC),8/1/2020,1/1/2999,1213,Contents,,2,0.176
USA,SD,85.(LC),8/1/2020,1/1/2999,1213,Building,,3,0.117
USA,SD,85.(LC),8/1/2020,1/1/2999,1213,Contents,,3,0.167
USA,SD,85.(LC),8/1/2020,1/1/2999,1213,Building,,4,0.095
USA,SD,85.(LC),8/1/2020,1/1/2999,1213,Contents,,4,0.147
USA,SD,85.(LC),8/1/2020,1/1/2999,1213,Building,,5 or 6,0.089
USA,SD,85.(LC),8/1/2020,1/1/2999,1213,Contents,,5 or 6,0.139
USA,SD,85.(LC),8/1/2020,1/1/2999,1220,Building,,1,0.176
USA,SD,85.(LC),8/1/2020,1/1/2999,1220,Contents,,1,0.214
USA,SD,85.(LC),8/1/2020,1/1/2999,1220,Building,,2,0.158
USA,SD,85.(LC),8/1/2020,1/1/2999,1220,Contents,,2,0.194
USA,SD,85.(LC),8/1/2020,1/1/2999,1220,Building,,3,0.141
USA,SD,85.(LC),8/1/2020,1/1/2999,1220,Contents,,3,0.185
USA,SD,85.(LC),8/1/2020,1/1/2999,1220,Building,,4,0.115
USA,SD,85.(LC),8/1/2020,1/1/2999,1220,Contents,,4,0.161
USA,SD,85.(LC),8/1/2020,1/1/2999,1220,Building,,5 or 6,0.105
USA,SD,85.(LC),8/1/2020,1/1/2999,1220,Contents,,5 or 6,0.151
USA,SD,85.(LC),8/1/2020,1/1/2999,1230,Building,,1,0.153
USA,SD,85.(LC),8/1/2020,1/1/2999,1230,Contents,,1,0.207
USA,SD,85.(LC),8/1/2020,1/1/2999,1230,Building,,2,0.139
USA,SD,85.(LC),8/1/2020,1/1/2999,1230,Contents,,2,0.188
USA,SD,85.(LC),8/1/2020,1/1/2999,1230,Building,,3,0.122
USA,SD,85.(LC),8/1/2020,1/1/2999,1230,Contents,,3,0.176
USA,SD,85.(LC),8/1/2020,1/1/2999,1230,Building,,4,0.101
USA,SD,85.(LC),8/1/2020,1/1/2999,1230,Contents,,4,0.156
USA,SD,85.(LC),8/1/2020,1/1/2999,1230,Building,,5 or 6,0.092
USA,SD,85.(LC),8/1/2020,1/1/2999,1230,Contents,,5 or 6,0.145
USA,SD,85.(LC),8/1/2020,1/1/2999,1400,Building,,1,0.455
USA,SD,85.(LC),8/1/2020,1/1/2999,1400,Contents,,1,0.555
USA,SD,85.(LC),8/1/2020,1/1/2999,1400,Contents,YARD,1,0.686
USA,SD,85.(LC),8/1/2020,1/1/2999,1400,Building,,2,0.412
USA,SD,85.(LC),8/1/2020,1/1/2999,1400,Contents,,2,0.499
USA,SD,85.(LC),8/1/2020,1/1/2999,1400,Building,,3,0.365
USA,SD,85.(LC),8/1/2020,1/1/2999,1400,Contents,,3,0.472
USA,SD,85.(LC),8/1/2020,1/1/2999,1400,Contents,YARD,3,0.07
USA,SD,85.(LC),8/1/2020,1/1/2999,1400,Building,,4,0.297
USA,SD,85.(LC),8/1/2020,1/1/2999,1400,Contents,,4,0.417
USA,SD,85.(LC),8/1/2020,1/1/2999,1400,Building,,5 or 6,0.274
USA,SD,85.(LC),8/1/2020,1/1/2999,1400,Contents,,5 or 6,0.388
USA,SD,85.(LC),8/1/2020,1/1/2999,1650,Building,,1,0.273
USA,SD,85.(LC),8/1/2020,1/1/2999,1650,Contents,,1,0.345
USA,SD,85.(LC),8/1/2020,1/1/2999,1650,Contents,YARD,1,0.191
USA,SD,85.(LC),8/1/2020,1/1/2999,1650,Building,,2,0.245
USA,SD,85.(LC),8/1/2020,1/1/2999,1650,Contents,,2,0.309
USA,SD,85.(LC),8/1/2020,1/1/2999,1650,Building,,3,0.218
USA,SD,85.(LC),8/1/2020,1/1/2999,1650,Contents,,3,0.293
USA,SD,85.(LC),8/1/2020,1/1/2999,1650,Contents,YARD,3,0.024
USA,SD,85.(LC),8/1/2020,1/1/2999,1650,Building,,4,0.176
USA,SD,85.(LC),8/1/2020,1/1/2999,1650,Contents,,4,0.258
USA,SD,85.(LC),8/1/2020,1/1/2999,1650,Building,,5 or 6,0.162
USA,SD,85.(LC),8/1/2020,1/1/2999,1650,Contents,,5 or 6,0.242
USA,SD,85.(LC),8/1/2020,1/1/2999,1700,Building,,1,0.222
USA,SD,85.(LC),8/1/2020,1/1/2999,1700,Contents,,1,0.337
USA,SD,85.(LC),8/1/2020,1/1/2999,1700,Contents,YARD,1,0.187
USA,SD,85.(LC),8/1/2020,1/1/2999,1700,Building,,2,0.199
USA,SD,85.(LC),8/1/2020,1/1/2999,1700,Contents,,2,0.303
USA,SD,85.(LC),8/1/2020,1/1/2999,1700,Building,,3,0.177
USA,SD,85.(LC),8/1/2020,1/1/2999,1700,Contents,,3,0.286
USA,SD,85.(LC),8/1/2020,1/1/2999,1700,Contents,YARD,3,0.021
USA,SD,85.(LC),8/1/2020,1/1/2999,1700,Building,,4,0.145
USA,SD,85.(LC),8/1/2020,1/1/2999,1700,Contents,,4,0.253
USA,SD,85.(LC),8/1/2020,1/1/2999,1700,Building,,5 or 6,0.134
USA,SD,85.(LC),8/1/2020,1/1/2999,1700,Contents,,5 or 6,0.237
USA,SD,85.(LC),8/1/2020,1/1/2999,1751,Building,,1,0.142
USA,SD,85.(LC),8/1/2020,1/1/2999,1751,Contents,,1,0.187
USA,SD,85.(LC),8/1/2020,1/1/2999,1751,Building,,2,0.131
USA,SD,85.(LC),8/1/2020,1/1/2999,1751,Contents,,2,0.167
USA,SD,85.(LC),8/1/2020,1/1/2999,1751,Building,,3,0.115
USA,SD,85.(LC),8/1/2020,1/1/2999,1751,Contents,,3,0.158
USA,SD,85.(LC),8/1/2020,1/1/2999,1751,Building,,4,0.092
USA,SD,85.(LC),8/1/2020,1/1/2999,1751,Contents,,4,0.141
USA,SD,85.(LC),8/1/2020,1/1/2999,1751,Building,,5 or 6,0.086
USA,SD,85.(LC),8/1/2020,1/1/2999,1751,Contents,,5 or 6,0.131
USA,SD,85.(LC),8/1/2020,1/1/2999,1752,Building,,1,0.135
USA,SD,85.(LC),8/1/2020,1/1/2999,1752,Contents,,1,0.134
USA,SD,85.(LC),8/1/2020,1/1/2999,1752,Building,,2,0.121
USA,SD,85.(LC),8/1/2020,1/1/2999,1752,Contents,,2,0.118
USA,SD,85.(LC),8/1/2020,1/1/2999,1752,Building,,3,0.107
USA,SD,85.(LC),8/1/2020,1/1/2999,1752,Contents,,3,0.112
USA,SD,85.(LC),8/1/2020,1/1/2999,1752,Building,,4,0.088
USA,SD,85.(LC),8/1/2020,1/1/2999,1752,Contents,,4,0.101
USA,SD,85.(LC),8/1/2020,1/1/2999,1752,Building,,5 or 6,0.081
USA,SD,85.(LC),8/1/2020,1/1/2999,1752,Contents,,5 or 6,0.092
USA,SD,85.(LC),8/1/2020,1/1/2999,2200,Building,,1,0.693
USA,SD,85.(LC),8/1/2020,1/1/2999,2200,Contents,,1,0.828
USA,SD,85.(LC),8/1/2020,1/1/2999,2200,Building,,2,0.626
USA,SD,85.(LC),8/1/2020,1/1/2999,2200,Contents,,2,0.747
USA,SD,85.(LC),8/1/2020,1/1/2999,2200,Building,,3,0.559
USA,SD,85.(LC),8/1/2020,1/1/2999,2200,Contents,,3,0.702
USA,SD,85.(LC),8/1/2020,1/1/2999,2200,Building,,4,0.455
USA,SD,85.(LC),8/1/2020,1/1/2999,2200,Contents,,4,0.619
USA,SD,85.(LC),8/1/2020,1/1/2999,2200,Building,,5 or 6,0.417
USA,SD,85.(LC),8/1/2020,1/1/2999,2200,Contents,,5 or 6,0.583
USA,SD,85.(LC),8/1/2020,1/1/2999,2350,Building,,1,0.447
USA,SD,85.(LC),8/1/2020,1/1/2999,2350,Contents,,1,0.53
USA,SD,85.(LC),8/1/2020,1/1/2999,2350,Building,,2,0.404
USA,SD,85.(LC),8/1/2020,1/1/2999,2350,Contents,,2,0.478
USA,SD,85.(LC),8/1/2020,1/1/2999,2350,Building,,3,0.357
USA,SD,85.(LC),8/1/2020,1/1/2999,2350,Contents,,3,0.447
USA,SD,85.(LC),8/1/2020,1/1/2999,2350,Building,,4,0.291
USA,SD,85.(LC),8/1/2020,1/1/2999,2350,Contents,,4,0.396
USA,SD,85.(LC),8/1/2020,1/1/2999,2350,Building,,5 or 6,0.267
USA,SD,85.(LC),8/1/2020,1/1/2999,2350,Contents,,5 or 6,0.372
USA,SD,85.(LC),8/1/2020,1/1/2999,2459,Building,,1,0.291
USA,SD,85.(LC),8/1/2020,1/1/2999,2459,Contents,,1,0.372
USA,SD,85.(LC),8/1/2020,1/1/2999,2459,Building,,2,0.262
USA,SD,85.(LC),8/1/2020,1/1/2999,2459,Contents,,2,0.337
USA,SD,85.(LC),8/1/2020,1/1/2999,2459,Building,,3,0.231
USA,SD,85.(LC),8/1/2020,1/1/2999,2459,Contents,,3,0.322
USA,SD,85.(LC),8/1/2020,1/1/2999,2459,Building,,4,0.186
USA,SD,85.(LC),8/1/2020,1/1/2999,2459,Contents,,4,0.283
USA,SD,85.(LC),8/1/2020,1/1/2999,2459,Building,,5 or 6,0.171
USA,SD,85.(LC),8/1/2020,1/1/2999,2459,Contents,,5 or 6,0.262
USA,SD,85.(LC),8/1/2020,1/1/2999,2800,Building,,1,0.611
USA,SD,85.(LC),8/1/2020,1/1/2999,2800,Contents,,1,0.808
USA,SD,85.(LC),8/1/2020,1/1/2999,2800,Building,,2,0.552
USA,SD,85.(LC),8/1/2020,1/1/2999,2800,Contents,,2,0.729
USA,SD,85.(LC),8/1/2020,1/1/2999,2800,Building,,3,0.496
USA,SD,85.(LC),8/1/2020,1/1/2999,2800,Contents,,3,0.685
USA,SD,85.(LC),8/1/2020,1/1/2999,2800,Building,,4,0.399
USA,SD,85.(LC),8/1/2020,1/1/2999,2800,Contents,,4,0.605
USA,SD,85.(LC),8/1/2020,1/1/2999,2800,Building,,5 or 6,0.372
USA,SD,85.(LC),8/1/2020,1/1/2999,2800,Contents,,5 or 6,0.569
USA,SD,85.(LC),8/1/2020,1/1/2999,3409,Building,,1,0.74
USA,SD,85.(LC),8/1/2020,1/1/2999,3409,Contents,,1,0.857
USA,SD,85.(LC),8/1/2020,1/1/2999,3409,Building,,2,0.666
USA,SD,85.(LC),8/1/2020,1/1/2999,3409,Contents,,2,0.77
USA,SD,85.(LC),8/1/2020,1/1/2999,3409,Building,,3,0.591
USA,SD,85.(LC),8/1/2020,1/1/2999,3409,Contents,,3,0.728
USA,SD,85.(LC),8/1/2020,1/1/2999,3409,Building,,4,0.479
USA,SD,85.(LC),8/1/2020,1/1/2999,3409,Contents,,4,0.64
USA,SD,85.(LC),8/1/2020,1/1/2999,3409,Building,,5 or 6,0.442
USA,SD,85.(LC),8/1/2020,1/1/2999,3409,Contents,,5 or 6,0.598
USA,SD,85.(LC),8/1/2020,1/1/2999,4809,Building,,1,0.566
USA,SD,85.(LC),8/1/2020,1/1/2999,4809,Contents,,1,0.69
USA,SD,85.(LC),8/1/2020,1/1/2999,4809,Building,,2,0.51
USA,SD,85.(LC),8/1/2020,1/1/2999,4809,Contents,,2,0.623
USA,SD,85.(LC),8/1/2020,1/1/2999,4809,Building,,3,0.454
USA,SD,85.(LC),8/1/2020,1/1/2999,4809,Contents,,3,0.584
USA,SD,85.(LC),8/1/2020,1/1/2999,4809,Building,,4,0.368
USA,SD,85.(LC),8/1/2020,1/1/2999,4809,Contents,,4,0.516
USA,SD,85.(LC),8/1/2020,1/1/2999,4809,Building,,5 or 6,0.342
USA,SD,85.(LC),8/1/2020,1/1/2999,4809,Contents,,5 or 6,0.487
USA,MO,BGII(LC),9/1/2020,1/1/2999,,Buildings,AA,,0.099
USA,MO,BGII(LC),9/1/2020,1/1/2999,,Contents,AA,,0.133
USA,MO,BGII(LC),9/1/2020,1/1/2999,,Buildings,A,,0.109
USA,MO,BGII(LC),9/1/2020,1/1/2999,,Contents,A,,0.148
USA,MO,BGII(LC),9/1/2020,1/1/2999,,Buildings,AB,,0.143
USA,MO,BGII(LC),9/1/2020,1/1/2999,,Contents,AB,,0.177
USA,MO,BGII(LC),9/1/2020,1/1/2999,,Buildings,B,,0.167
USA,MO,BGII(LC),9/1/2020,1/1/2999,,Contents,B,,0.196
USA,MO,B.(1)(LC),9/1/2020,1/1/2999,,,,,0.086
USA,MO,C.(2)(LC),9/1/2020,1/1/2999,Residential Apartments and Condominiums,,,,0.334
USA,MO,C.(2)(LC),9/1/2020,1/1/2999,Offices,,,,0.215
USA,MO,C.(2)(LC),9/1/2020,1/1/2999,Mercantile - High,,,,0.3
